,Actual,Predicted from Decision_tree,,,Predicted from random_forest,,,Predicted from Xgboost
1000,239.95,212.99,,,183.4071324,,,239.9764249
1001,187.41,136.1126136,,,138.7409556,,,187.3417908
1002,136.22,119.5336364,,,104.3752164,,,136.1914918
1003,193.37,136.1126136,,,149.1152905,,,193.3316955
1004,170.38,212.99,,,157.668701,,,170.467192
1005,191.27,163.2705462,,,156.3702529,,,181.4479217
1006,202.21,136.1126136,,,141.689585,,,161.9846164
1007,182.43,153.5513333,,,133.6147429,,,159.7484542
1008,168.14,136.1126136,,,139.1628552,,,168.1396094
1009,181.13,136.1126136,,,143.6801621,,,181.1891924
1010,147.37,136.1126136,,,132.4500378,,,147.2723758
1011,172.33,136.1126136,,,135.7170777,,,158.9327974
1012,183.89,163.2705462,,,158.4418708,,,183.947243
1013,187.57,163.2705462,,,158.8677978,,,187.6187486
1014,181.62,163.2705462,,,160.2655707,,,137.1750838
1015,107.65,97.82258805,,,115.1796696,,,127.4977179
1016,184.54,136.1126136,,,178.3971427,,,187.4485735
1017,178.04,153.5513333,,,201.102661,,,202.9199837
1018,194.9,201.8825,,,158.5018138,,,197.6122892
1019,166.29,201.8825,,,147.7451265,,,166.3718671
1020,152.05,201.8825,,,155.7375397,,,140.3912868
1021,135.94,136.1126136,,,128.2996342,,,149.6464311
1022,99.72,87.86479064,,,94.80374468,,,99.70121231
1023,119.02,119.5336364,,,101.4518505,,,118.9966573
1024,177.18,201.8825,,,140.6737785,,,129.9185618
1025,161.62,201.8825,,,151.7066369,,,161.6242436
1026,180.97,201.8825,,,161.6960252,,,180.9060792
1027,183.64,201.8825,,,166.5829161,,,183.5675057
1028,100.14,84.2534674,,,89.23777952,,,100.11371
1029,91.5,84.2534674,,,84.35581526,,,91.71615683
1030,97.24,84.2534674,,,87.01283539,,,109.0283324
1031,115.73,113.4075,,,95.76946989,,,107.3110236
1032,115.72,119.5336364,,,104.4920664,,,115.7289313
1033,115.47,119.5336364,,,105.6488401,,,115.5294228
1034,127.73,113.4075,,,101.1595376,,,127.8113267
1035,287.08,212.99,,,218.5075838,,,287.0345579
1036,240.79,201.8825,,,202.5079392,,,240.6990976
1037,203.13,153.5513333,,,184.138356,,,156.0072024
1038,147.09,113.4075,,,96.64265707,,,114.2107065
1039,115.31,84.2534674,,,86.19358088,,,114.9860384
1040,97.17,71.19,,,84.24183503,,,92.97383455
1041,78.23,84.2534674,,,83.86502642,,,78.41465079
1042,74.03,71.19,,,83.91373249,,,74.08798747
1043,63.79,71.19,,,77.20469827,,,63.73398108
1044,44.47,71.19,,,72.26464112,,,44.52706476
1045,60.44,71.19,,,79.69296538,,,60.48468413
1046,85.82,84.2534674,,,87.47496447,,,85.75829012
1047,93.22,84.2534674,,,89.71721177,,,112.4353401
1048,65.67,84.2534674,,,81.14226005,,,74.94249737
1049,71,84.2534674,,,77.11616446,,,76.23144366
1050,86.3,84.2534674,,,82.99920653,,,86.3404774
1051,76.26,71.19,,,76.09283528,,,76.13000997
1052,68.69,61.21583333,,,66.49544601,,,68.70758201
1053,73.8,84.2534674,,,73.9176346,,,73.84733288
1054,87.54,71.19,,,83.4556025,,,87.49863211
1055,112.72,113.4075,,,104.5258513,,,149.373167
1056,120.39,201.8825,,,194.7092168,,,171.8058572
1057,125.74,136.1126136,,,117.1246531,,,125.7348403
1058,82.6,71.19,,,82.62004714,,,82.6446389
1059,94.4,103.766718,,,91.90893962,,,94.41266221
1060,68.15,68.83264046,,,72.6806657,,,69.72756194
1061,66.92,68.83264046,,,71.28061291,,,66.88787643
1062,81.02,61.47545455,,,75.21816241,,,81.01641321
1063,62.01,68.83264046,,,66.48900408,,,61.97167997
1064,51.14,68.83264046,,,69.41668773,,,51.11085782
1065,38.04,68.83264046,,,66.27247188,,,63.04234306
1066,48.37,68.83264046,,,66.5161057,,,83.30155528
1067,69.67,68.83264046,,,72.19291723,,,67.8041585
1068,86.06,87.86479064,,,94.043778,,,85.97353633
1069,87,103.766718,,,94.21043462,,,87.0296773
1070,124,87.86479064,,,93.40329756,,,100.0686278
1071,186.61,201.8825,,,149.129179,,,186.6600415
1072,124.68,113.4075,,,100.6871646,,,124.7104133
1073,97.22,84.2534674,,,85.72268923,,,97.1738614
1074,96.39,68.83264046,,,75.7625328,,,69.65211389
1075,98.71,84.2534674,,,80.85063013,,,62.9103879
1076,97.81,68.83264046,,,76.07345482,,,97.83975627
1077,116.11,71.19,,,84.31974903,,,120.732608
1078,145.65,103.766718,,,111.6529748,,,145.5143917
1079,98.73,68.83264046,,,75.56850917,,,98.86466933
1080,143.69,71.19,,,86.51594278,,,129.0880023
1081,253,201.8825,,,206.4066768,,,253.002586
1082,93.78294026,87.86479064,,,92.62460259,,,93.7835497
1083,242.14,201.8825,,,216.3101365,,,242.1766641
1084,172.26,136.1126136,,,129.4554851,,,172.1816704
1085,134.36,103.766718,,,102.4250111,,,134.2873697
1086,73.94,68.83264046,,,68.49561423,,,73.84705817
1087,50.22,59.97956522,,,60.62547278,,,50.21464738
1088,77.58,68.83264046,,,65.84942032,,,77.63341842
1089,78.24,68.83264046,,,69.98294005,,,84.95581567
1090,78.92,68.83264046,,,66.80273127,,,78.88567183
1091,68.02,59.97956522,,,59.81917768,,,67.95664861
1092,53.4,42.93492308,,,50.18175081,,,65.42372934
1093,64.42,59.97956522,,,60.61016335,,,64.65956434
1094,74.38,68.83264046,,,65.36903093,,,74.32493994
1095,90.33,68.83264046,,,64.28523955,,,79.55403264
1096,95.27,68.83264046,,,74.88597292,,,95.27061353
1097,92.27,68.83264046,,,72.8412691,,,92.16550521
1098,97.12,68.83264046,,,72.68238022,,,74.40640584
1099,65.79,68.83264046,,,61.59596797,,,65.81297998
1100,54.43,59.97956522,,,55.4324417,,,54.44368048
1101,40.85,59.97956522,,,57.57526356,,,40.917233
1102,37.33,45.515,,,50.80572669,,,37.30694039
1103,25.23,42.93492308,,,48.14438088,,,25.20159243
1104,32.03,30.44782609,,,41.65212468,,,32.07648068
1105,30.57,51.79986898,,,45.8478809,,,30.62609626
1106,93.78294026,51.79986898,,,53.56124064,,,93.69669108
1107,93.78294026,51.79986898,,,54.26306419,,,93.80179568
1108,41.56,51.79986898,,,45.29804897,,,40.57909299
1109,43.66,51.79986898,,,49.0088475,,,43.58292499
1110,44.93,42.93492308,,,50.26065888,,,44.92961918
1111,51.37,68.83264046,,,61.63483174,,,51.29792646
1112,48.04,45.515,,,51.84787174,,,48.04091967
1113,33.18,30.44782609,,,39.82882335,,,54.09150608
1114,20.98,19.22833333,,,45.71394905,,,62.80573406
1115,12.03,19.22833333,,,33.77686044,,,12.0957465
1116,21.77,30.44782609,,,38.85161975,,,21.7391214
1117,33.97,30.44782609,,,38.64467901,,,34.04222493
1118,29.28,30.44782609,,,40.56433115,,,42.96693358
1119,28.45,30.44782609,,,37.69370149,,,28.43491514
1120,22.06,30.44782609,,,43.04065102,,,33.67684345
1121,24.93,30.44782609,,,34.87713913,,,24.88566532
1122,31.07,30.44782609,,,36.25937752,,,31.08702488
1123,23.81,30.44782609,,,36.17033118,,,23.84093474
1124,41.03,30.44782609,,,37.25075738,,,41.01223213
1125,17.28,30.44782609,,,34.71239772,,,19.69413465
1126,31.72,43.678,,,49.82881957,,,31.72246767
1127,86.45,71.19,,,85.08213661,,,86.43818929
1128,73.74,68.83264046,,,68.84587654,,,73.74990207
1129,58.03,43.678,,,51.6035224,,,64.71031928
1130,41.33,43.678,,,42.98426594,,,41.33040281
1131,49.3,43.678,,,49.12889313,,,49.27031171
1132,75.21,43.678,,,61.61343121,,,75.26052374
1133,82.97,68.83264046,,,64.33230103,,,82.97070134
1134,57.73,68.83264046,,,55.79332279,,,57.71310195
1135,61.54,68.83264046,,,57.3391287,,,61.70026591
1136,61,68.83264046,,,60.74633538,,,90.98991561
1137,93.78294026,68.83264046,,,60.36718325,,,93.43004512
1138,40.75,43.678,,,50.42481622,,,40.77139566
1139,45.14,43.678,,,53.22122074,,,45.05196462
1140,59.42,68.83264046,,,59.12901764,,,59.49732037
1141,59.33,68.83264046,,,57.39751929,,,59.37180779
1142,93.78294026,45.515,,,50.85507317,,,59.09657095
1143,55.14,59.97956522,,,56.81309733,,,55.05429726
1144,59.28,68.83264046,,,56.2674892,,,59.3296755
1145,48.47,45.515,,,45.96116769,,,37.83467124
1146,42.66,42.93492308,,,44.28807183,,,45.68314999
1147,93.78294026,87.86479064,,,92.62460259,,,93.7835497
1148,51,68.83264046,,,60.03454279,,,51.07489977
1149,93.78294026,87.86479064,,,92.62460259,,,93.7835497
1150,34.37,42.93492308,,,46.63720969,,,61.98867033
1151,37.47,42.93492308,,,45.08541737,,,55.73006145
1152,44.35,41.448,,,40.48264926,,,44.23430905
1153,49.2,61.21583333,,,48.83960623,,,43.93254436
1154,45.31,42.93492308,,,46.84792088,,,45.27141952
1155,42.52,42.93492308,,,46.84289628,,,42.53372434
1156,44.81,30.44782609,,,39.04241129,,,40.72393761
1157,37.57,42.93492308,,,46.83764053,,,37.52127008
1158,93.78294026,87.86479064,,,92.62460259,,,93.7835497
1159,93.78294026,87.86479064,,,92.62460259,,,93.7835497
1160,93.78294026,87.86479064,,,92.62460259,,,93.7835497
1161,93.78294026,87.86479064,,,92.62460259,,,93.7835497
1162,93.78294026,87.86479064,,,92.62460259,,,93.7835497
1163,93.78294026,87.86479064,,,92.62460259,,,93.7835497
1164,93.78294026,87.86479064,,,92.62460259,,,93.7835497
1165,93.78294026,87.86479064,,,92.62460259,,,93.7835497
1166,93.78294026,87.86479064,,,92.62460259,,,93.7835497
1167,93.78294026,87.86479064,,,92.62460259,,,93.7835497
1168,93.78294026,87.86479064,,,92.62460259,,,93.7835497
1169,93.78294026,87.86479064,,,92.62460259,,,93.7835497
1170,93.78294026,87.86479064,,,92.62460259,,,93.7835497
1171,93.78294026,87.86479064,,,92.62460259,,,93.7835497
1172,93.78294026,87.86479064,,,92.62460259,,,93.7835497
1173,93.78294026,87.86479064,,,92.62460259,,,93.7835497
1174,41.76,42.93492308,,,44.84779788,,,45.45253533
1175,36.04,38.16444444,,,42.19678822,,,36.01791005
1176,40.55,38.16444444,,,41.82440759,,,40.57271554
1177,46.92,59.50417096,,,46.68034307,,,46.92133358
1178,45.31,51.03375,,,46.96889492,,,45.30887882
1179,40.03,51.03375,,,47.62983329,,,40.10588821
1180,46.95,42.93492308,,,44.33087528,,,46.37740867
1181,47.83,42.93492308,,,45.42617484,,,62.35646786
1182,56.33,42.93492308,,,47.24609306,,,56.41062936
1183,71.02,61.21583333,,,60.83068853,,,71.0271522
1184,57.61,61.21583333,,,51.50690766,,,56.99205242
1185,50.19,59.97956522,,,51.105457,,,50.21348509
1186,75.06,68.83264046,,,63.45536106,,,74.90236968
1187,73.44,68.83264046,,,59.42355911,,,60.87297608
1188,47.44,61.21583333,,,59.36944103,,,47.55960038
1189,64.61,59.2,,,57.78790356,,,48.61345946
1190,51,68.83264046,,,61.09789483,,,51.02763694
1191,39.4,41.448,,,42.46299729,,,37.15752864
1192,37.72,42.93492308,,,46.86024901,,,37.76544556
1193,37.68,42.93492308,,,43.86362997,,,37.65591622
1194,48.96,45.515,,,50.37980157,,,48.93913571
1195,41.66,41.448,,,42.04888574,,,41.66961023
1196,42.96,41.448,,,44.99132247,,,42.90182354
1197,36.48,45.515,,,41.21041953,,,36.5216332
1198,43.28,41.448,,,47.57041073,,,43.27444068
1199,24.16,25.406,,,29.47613829,,,24.15061647
1200,23.27,25.406,,,31.67554073,,,23.28428722
1201,25.96,29.90846154,,,38.17910277,,,49.6188526
1202,30.86,42.93492308,,,42.3107335,,,30.88764641
1203,29.37,29.90846154,,,31.4464034,,,29.4244118
1204,30.54,29.90846154,,,37.9168058,,,30.56893379
1205,25.44,29.90846154,,,36.77370159,,,25.42309703
1206,35.72,41.448,,,38.95389059,,,28.90690312
1207,43.6,41.448,,,40.72391894,,,43.61348061
1208,41.07,41.448,,,39.40060844,,,27.73933161
1209,47.1,41.448,,,50.01793035,,,48.69486193
1210,48.17,48.3675,,,49.61463409,,,48.17761202
1211,32.42,30.44782609,,,34.71902621,,,32.35840202
1212,30.24,30.44782609,,,34.01152887,,,30.27390826
1213,35.17,30.44782609,,,34.92178414,,,38.83175882
1214,37.22,30.44782609,,,39.40842466,,,37.28552136
1215,73.88,84.2534674,,,72.7714791,,,73.87671656
1216,58.34,61.21583333,,,59.68913305,,,58.34229342
1217,59.58,61.21583333,,,60.11918008,,,59.5985945
1218,66.48,61.21583333,,,60.76719394,,,66.4700792
1219,27.5,35.12625,,,43.18666836,,,27.4798581
1220,41.07,42.93492308,,,46.86269715,,,41.0695802
1221,58.16,48.3675,,,62.74916754,,,58.09930376
1222,49.75,61.21583333,,,59.76781093,,,56.5304569
1223,44.47,51.03375,,,49.08601624,,,44.43234236
1224,45.99,68.83264046,,,46.9053131,,,42.68166251
1225,23.07,51.79986898,,,40.33761684,,,34.51698075
1226,25.54,51.79986898,,,38.17221998,,,35.05445505
1227,49.54,61.21583333,,,53.14032595,,,49.55186675
1228,60.11,68.83264046,,,49.80829609,,,52.90851019
1229,63.32,59.2,,,64.63438914,,,63.31583002
1230,80.56,87.86479064,,,78.50994418,,,80.52158317
1231,68.65,84.2534674,,,83.29982235,,,73.7365872
1232,78.66,84.2534674,,,81.64881438,,,78.65183926
1233,92.01,87.86479064,,,91.58423928,,,91.96364188
1234,80.84,87.86479064,,,89.37469145,,,80.94082056
1235,53.13,48.3675,,,60.79342574,,,53.07674197
1236,54.33,48.3675,,,59.41852927,,,54.33884326
1237,58.74,59.2,,,61.58869541,,,58.7586039
1238,86.73,59.2,,,63.90757463,,,81.32977681
1239,83.02,87.86479064,,,87.82017544,,,83.0373644
1240,118.06,117.3163443,,,120.5323842,,,118.1079794
1241,160.07,150.0712903,,,151.3296871,,,160.108194
1242,180.69,173.8021429,,,166.714939,,,180.7250221
1243,160.22,117.3163443,,,134.3627304,,,162.1509252
1244,154.04,150.0712903,,,152.0722563,,,153.9716977
1245,139.66,117.3163443,,,125.3851871,,,139.6681296
1246,125.03,117.3163443,,,124.482623,,,125.0407056
1247,111.91,87.86479064,,,104.7136035,,,111.9051299
1248,130.64,117.3163443,,,120.664329,,,122.1762182
1249,145.22,117.3163443,,,126.6413826,,,145.2499178
1250,93.78294026,117.3163443,,,117.5993866,,,93.92474096
1251,93.78294026,117.3163443,,,114.3889688,,,93.75019822
1252,93.78294026,117.3163443,,,113.1860153,,,93.63114348
1253,118.55,117.3163443,,,127.9670492,,,153.8944902
1254,151.56,180.2625,,,160.7822733,,,151.5628431
1255,146.26,153.5513333,,,155.9913038,,,146.3715269
1256,162.13,153.5513333,,,159.2584435,,,161.9145452
1257,169.84,153.5513333,,,163.3883884,,,169.9728731
1258,170.65,153.5513333,,,158.537855,,,170.5294894
1259,142.42,153.5513333,,,150.4464356,,,142.4912906
1260,131.9,153.5513333,,,148.1899509,,,145.7476499
1261,140.98,117.3163443,,,147.4145595,,,140.9103086
1262,169.45,153.5513333,,,155.9505155,,,146.4182148
1263,158.47,144.8016386,,,163.8151485,,,158.4522391
1264,160.85,153.5513333,,,159.3403609,,,157.2094163
1265,137.99,136.1126136,,,149.3077792,,,137.9905278
1266,98.52,113.4075,,,93.5493291,,,98.45513747
1267,118.05,113.4075,,,111.391355,,,118.1488299
1268,120.53,136.1126136,,,127.6824548,,,120.440656
1269,115.53,113.4075,,,127.0313458,,,115.5490828
1270,147.9,136.1126136,,,202.6314986,,,147.8187593
1271,166.92,136.1126136,,,156.5424096,,,167.0677447
1272,173.8,153.5513333,,,162.7630668,,,183.7038657
1273,198.39,212.99,,,182.6661421,,,199.9185872
1274,228.2,187.48,,,179.5589439,,,177.4330439
1275,205.66,212.99,,,182.9345452,,,205.6187768
1276,147.28,153.5513333,,,155.5094688,,,147.3325193
1277,131.47,136.1126136,,,193.5920466,,,131.4753244
1278,198.47,153.5513333,,,175.3449369,,,198.2922616
1279,186.54,136.1126136,,,207.7162236,,,186.7563893
1280,225.02,251.1628571,,,187.3931209,,,225.057183
1281,93.78294026,136.1126136,,,157.8424078,,,144.562172
1282,93.78294026,119.6268134,,,164.8792057,,,164.5281232
1283,202.26,212.99,,,199.3090781,,,191.0969123
1284,231.01,187.48,,,205.4502452,,,231.0554455
1285,219.77,187.48,,,207.8997095,,,219.7476174
1286,203.31,136.1126136,,,227.5441427,,,207.9284249
1287,123.27,113.4075,,,118.7166701,,,123.1999692
1288,151.44,136.1126136,,,147.1414676,,,151.4452064
1289,159.55,136.1126136,,,149.3142273,,,159.4617188
1290,140.33,153.5513333,,,142.0399177,,,126.2359411
1291,115.27,113.4075,,,97.9346441,,,107.1320344
1292,97.04,113.4075,,,98.15506057,,,96.96727867
1293,102.44,113.4075,,,97.73147112,,,102.5985671
1294,130.25,117.3163443,,,139.3293763,,,130.1447698
1295,135.02,153.5513333,,,139.8508202,,,109.0081768
1296,93.78294026,87.86479064,,,92.62460259,,,93.7835497
1297,118.7,103.8749668,,,143.6610599,,,118.6532723
1298,132.17,153.5513333,,,154.4559796,,,132.2766788
1299,164.6,153.5513333,,,162.0285681,,,164.6485132
1300,168.31,153.5513333,,,161.5879109,,,150.7838988
1301,142.72,153.5513333,,,154.9107169,,,142.692239
1302,123.28,87.86479064,,,112.0115412,,,123.3227704
1303,147.08,136.1126136,,,146.1302802,,,147.0903304
1304,156.77,136.1126136,,,152.6803471,,,156.7341562
1305,182.38,136.1126136,,,161.3399983,,,182.3169259
1306,181.56,180.2625,,,169.3881387,,,181.5780677
1307,204.98,180.2625,,,169.8105923,,,205.0187714
1308,189.37,180.2625,,,170.0759755,,,189.2843032
1309,133.25,136.1126136,,,143.3740414,,,133.4030011
1310,124.39,87.86479064,,,91.9473659,,,100.4860583
1311,148.67,136.1126136,,,177.5622694,,,169.2353259
1312,165.36,180.2625,,,166.0858082,,,165.415801
1313,161.51,153.5513333,,,162.1700194,,,161.5060071
1314,201.08,180.2625,,,171.7583309,,,187.0447959
1315,186.84,180.2625,,,168.974183,,,186.7439701
1316,178.6,180.2625,,,168.916568,,,178.6606039
1317,183.83,180.2625,,,166.6694589,,,183.8466428
1318,100.25,87.86479064,,,97.20589775,,,118.284773
1319,147.42,180.2625,,,174.1596675,,,161.6698181
1320,169.05,153.5513333,,,191.357311,,,166.4257283
1321,132.19,87.86479064,,,116.0160034,,,108.4994656
1322,191.82,136.1126136,,,162.8930079,,,191.7216976
1323,195.52,251.1628571,,,174.8678704,,,195.6064949
1324,174.6,251.1628571,,,163.8468917,,,174.3560947
1325,187.11,251.1628571,,,166.5183822,,,187.2019422
1326,141.49,251.1628571,,,158.2843326,,,141.6171574
1327,159.62,150.0712903,,,153.8406065,,,159.6162256
1328,140.65,117.3163443,,,150.76151,,,140.6329907
1329,97.91,112.1627273,,,125.0754183,,,97.93839579
1330,74.36,87.86479064,,,87.42102052,,,74.36566475
1331,57.26,71.19,,,77.30038289,,,57.24628056
1332,69.61,87.86479064,,,85.64662563,,,69.65101015
1333,80.31,87.86479064,,,87.63988231,,,80.32961521
1334,92.64,87.86479064,,,104.0905656,,,92.62268856
1335,116.57,251.1628571,,,120.8675029,,,116.5799806
1336,121.53,112.1627273,,,122.8839569,,,121.5205212
1337,105.89,117.3163443,,,113.4054093,,,80.17051524
1338,91.45,87.86479064,,,87.71026083,,,85.78375179
1339,91,119.5336364,,,91.60366031,,,90.95057854
1340,116.46,97.82258805,,,122.6655322,,,109.0566061
1341,102.94,136.1126136,,,127.5569707,,,102.8795132
1342,92.87,95.38214286,,,119.1759746,,,92.87032129
1343,96.7,136.1126136,,,120.0331682,,,96.7680301
1344,107.66,153.5513333,,,134.9406977,,,107.7044227
1345,123.24,150.0712903,,,152.8265492,,,123.2759367
1346,103.08,95.38214286,,,119.8402126,,,103.0074273
1347,74.64,95.38214286,,,103.0673485,,,74.71883471
1348,132.48,150.0712903,,,152.4049311,,,131.9130001
1349,131.54,150.0712903,,,148.2579558,,,131.5672655
1350,92.44,95.38214286,,,115.479295,,,92.41500022
1351,67.55,59.2,,,73.07867368,,,87.84565192
1352,95.3,117.3163443,,,114.7928467,,,95.2820561
1353,85.89,87.86479064,,,97.64855226,,,85.89024431
1354,116.95,153.5513333,,,131.8510344,,,124.9114682
1355,138.13,150.0712903,,,150.1121241,,,138.0547604
1356,140.35,150.0712903,,,149.2837241,,,140.4388754
1357,147.75,150.0712903,,,152.4284526,,,147.712978
1358,144.59,150.0712903,,,150.0938627,,,144.579181
1359,137.27,150.0712903,,,148.1421941,,,161.2385773
1360,110.19,97.82258805,,,113.257522,,,91.70604172
1361,113.84,97.82258805,,,121.326968,,,113.9056538
1362,68.45,87.86479064,,,88.06075117,,,90.38083844
1363,111.36,120.1421429,,,120.5813565,,,111.4000994
1364,117.32,120.1421429,,,129.5252588,,,109.8216889
1365,105.59,95.38214286,,,120.1872282,,,105.5825053
1366,133.96,150.0712903,,,147.4401118,,,133.9893299
1367,108.37,95.38214286,,,118.1145775,,,108.2721546
1368,99.73,117.3163443,,,118.2279546,,,102.206951
1369,108.26,117.3163443,,,118.8070113,,,108.2736174
1370,167.59,150.0712903,,,156.8923692,,,152.1172053
1371,184.29,173.8021429,,,170.1689865,,,185.8729983
1372,175.75,173.8021429,,,168.431024,,,175.7039252
1373,173.48,173.8021429,,,167.0640197,,,173.4597726
1374,152.95,150.0712903,,,171.3765467,,,162.1761199
1375,71.38,59.2,,,71.84540623,,,71.34970254
1376,81.47,95.38214286,,,111.9808392,,,81.52266415
1377,90.49,95.38214286,,,117.1993558,,,90.3664447
1378,66,87.86479064,,,86.13694298,,,66.0593334
1379,98.72,117.3163443,,,116.8372589,,,98.7931803
1380,118.95,117.3163443,,,128.0597606,,,118.8668225
1381,132.76,150.0712903,,,157.9341272,,,132.7721227
1382,109.82,95.38214286,,,121.1595814,,,109.8612833
1383,88.81,95.38214286,,,109.5700212,,,88.81801813
1384,76.43,87.86479064,,,94.14680917,,,76.60655143
1385,74.81,87.86479064,,,86.36093409,,,74.85867866
1386,68.29,87.86479064,,,87.40662242,,,98.62345021
1387,49.35,68.83264046,,,68.15783173,,,56.07174099
1388,41.82,43.205,,,52.47262651,,,41.97403603
1389,37.21,48.3675,,,46.82545191,,,37.20046505
1390,38.07,43.205,,,44.72627336,,,38.07175639
1391,34.35,43.205,,,45.59841023,,,34.4054254
1392,40.24,48.3675,,,49.52522117,,,40.24729023
1393,49.11,48.3675,,,65.0316994,,,74.34579467
1394,48.59,48.3675,,,62.60704264,,,48.61057648
1395,64.74,84.2534674,,,81.64981695,,,84.8004181
1396,75.48,87.86479064,,,84.80997219,,,75.36081682
1397,70.2,87.86479064,,,84.77460683,,,69.98744261
1398,47.11,48.3675,,,60.04666031,,,47.12150514
1399,39,52.36857143,,,47.30495173,,,38.99842418
