PM2_5
6.56
5.68
4.69
5.36
13.12
12.82
12.64
13.17
16.2
16.88
34.97
42.04
34.88
29.67
23.71
15.34
20.99
15.63
13.35
6.67
13.04
18.78
19.08
16.56
41.35861
23.96
25.52
25.39
15.59
20.17
13.55
8.88
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
14.73
13.16
12.15
14.14
10.38
41.35861
41.35861
41.35861
17.23
16.69
18.86
23.57
25.19
25.12
28.69
23.87
20.27
18.27
25.62
17.05
10.1
20.83
16.38
14.08
16.58
15.38
12.93
18.12
22.76
19.68
18.54
15.31
28.41
36.18
31.53
34.53
19.87
14.64
15.37
13.44
13.87
12.75
15.73
12.84
9.12
12.14
11.72
10.4
6.43
12.93
32.03
34.69
31.66
24.37
18.66
13.66
15.23
16.19
17.48
21.83
24.76
23.94
22.12
19.42
15.97
15.59
19.64
26.22
29.31
34.46
33.41
18.83
26.67
31.7
23.95
14.67
16.57
35.59
51.94
56.29
66.77
43.58
39.3
41.4
39.03
31.11
37.4
39.39
29.87
41.35861
41.35861
19.2
32.64
36.18
49.51
41.35861
41.35861
65.77
49.08
49.41
40.36
35.69
30.92
28.13
38.45
51.65
64.98
65.98
70.08
64.55
60.74
41.35861
41.35861
30.63
15.11
25.65
36.14
29.06
15.44
20.12
32.35
49.91
56
55.74
59.73
80.66
68.75
65.3
44.32
35.67
33.02
32.36
23.67
39.05
75.34
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
40.51
42.18
41.35861
37.08
41.35861
41.35861
67.17
78.35
69.61
67.96
72.92
66.55
66.19
59.87
59.51
60.87
58.88
66.35
65.45
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
82.15
81.66
69.17
57.86
41.35861
81.6
75.62
76.99
56.02
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
59.42
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
12.9
28.73
19.74
41.35861
41.35861
69.12
46.53
46.61
22.45
40.13
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
18.59
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
28.35
19.88
29.04
28
29.14
72.96
44.57
55.42
40.2
68.66
46.42
41.35861
41.35861
41.35861
41.35861
64.09
70.85
86.76
32.28
41.35861
20
13.6
12.4
15.89
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
12.01
15.04
15.35
21.57
18.36
15.73
15.74
17.47
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
75.24
77.06
79.23
81.67
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
16.04
13.22
13.7
24.82
14.13
17.84
19.19
13.78
13.78
13.78
13.78
15.93
19.68
20.45
20.67
19.35
20.14
20.35
17.76
38.62
44.36
39.03
35.3
34.78
32.42
34.2
38.57
38.57
38.57
38.57
38.57
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
41.35861
33.65
41.27
41.24
36.57
37.44
60.52
46.4
35.63
30.37
30.69
31.46
30.71
34.05
25.69
33.55
40.87
22.67
15.24
13.06
12.66
14.38
11.45
10.32
11.65
12.05
14.42
13.51
15.46
14.65
10.58
12.01
